OBJECTID,省,省代码,市,市代码,县,县代码,年度,县类型,市类型,省类型,x,y,县代码_,area,人口,标记,dem,road,resid_sum,gaia_sum,crop_sum,bare_sum,mj,resid_lv,crop_lv,gaia_lv,bare_lv,pop_lv,population,class,forest_sum,cfg_sum,gaia_resid,black_revise,forest_lv,cfg_lv,gaia_crop_sum,gaia_c_lv,geo_subdivision,peo_subdivision,pop,eco_subdivision,pl,geo_subdivision1,geo_subdivision2,worldpop,landscan,geo_subdivision3,geo_subdivision4,city_lv,town_lv,gj_lv,city_sum,town_sum,gj_sum,geo_subdivision6,lake_lv,black_revise1,Shape_Length,Shape_Area,区县,lake_sum,pop2010,pop2000
31,安徽省,340000,滁州市,341100,南谯区,341103,0,市辖区,地级市,省,118.1750031,32.3147011,341103,1128.3499756,247311.000000000000000, ,68.113725490199997,0.000000000000000,40714.000000000000000,18127.000000000000000,668345.000000000000000,140.000000000000000,1128.354350388396800,0.032474498863681,0.533088592205307,0.014458545976862,0.000111667481478,219.179337396249420,348762.000000000000000,1,351870.000000000000000,0.000000000000000,0.000000000000000,0.335519317811179,0.280660262198837,0.000000000000000,0.000000000000000,0.014458545976862,3,6,247311.000000000000000,4.000000000000000,2,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.005448575471283,0.027003589896103,0.000022333496296,6831.000000000000000,33855.000000000000000,28.0000000,4.000000000000000,0.017278149884194,0.335519317811179,326167.191293869980000,1128354350.388396700000000,南谯,21662.000000000000000,251894.000000000000000,247311.000000000000000
32,安徽省,340000,滁州市,341100,全椒县,341124,0,县,地级市,省,118.0920029,32.0665016,341124,1575.9699707,413220.000000000000000, ,45.925093633000003,0.000000000000000,116330.000000000000000,17803.000000000000000,1277195.000000000000000,100.000000000000000,1575.970252885676500,0.066433372428593,0.729376524533115,0.010166881538264,0.000057107687122,262.200427471115010,395633.000000000000000,3,253330.000000000000000,0.000000000000000,0.000000000000000,0.177054594867616,0.144670903785228,0.000000000000000,0.000000000000000,0.010166881538264,3,6,413220.000000000000000,4.000000000000000,3,3.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.004914687553688,0.061518684874906,0.000000000000000,8606.000000000000000,107724.000000000000000,0.0000000,1.000000000000000,0.018014619902518,0.177054594867616,187851.793174492980000,1575970252.885676400000000,全椒,31545.000000000000000,383885.000000000000000,413220.000000000000000
33,安徽省,340000,滁州市,341100,天长市,341181,0,县级市,地级市,省,118.9619980,32.7162018,341181,1752.4499512,590745.000000000000000, ,21.483991683999999,0.000000000000000,133808.000000000000000,128822.000000000000000,1580884.000000000000000,0.000000000000000,1752.446218714580900,0.068719337701753,0.811889434587599,0.066158693960116,0.000000000000000,337.096645530427220,603780.000000000000000,2,5715.000000000000000,0.000000000000000,0.000000000000000,0.132450999984669,0.002935033891587,0.000000000000000,0.000000000000000,0.066158693960116,3,6,590745.000000000000000,4.000000000000000,2,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.007261833635528,0.061384064023093,0.000073440043132,14140.000000000000000,119525.000000000000000,143.0000000,1.000000000000000,0.115573058086231,0.132450999984669,249619.608305234370000,1752446218.714581000000000,天长,225040.000000000000000,602840.000000000000000,590745.000000000000000
34,安徽省,340000,阜阳市,341200,阜南县,341225,0,县,地级市,省,115.6320038,32.6426010,341225,1812.3100586,1219412.000000000000000, ,31.692338709700000,0.000000000000000,326877.000000000000000,84680.000000000000000,1676865.000000000000000,0.000000000000000,1812.311415629412700,0.162328349172367,0.832737473835485,0.042052406892856,0.000000000000000,672.849545924936590,1183602.000000000000000,3,1172.000000000000000,0.000000000000000,0.000000000000000,0.060715730094365,0.000582019613586,0.000000000000000,0.000000000000000,0.042052406892856,3,6,1219412.000000000000000,4.000000000000000,2,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,4,4.000000000000000,0.003501056549299,0.158827292623069,0.000000000000000,7050.000000000000000,319827.000000000000000,0.0000000,1.000000000000000,0.004400902573034,0.060715730094365,317004.383488886410000,1812311415.629412700000000,阜南,8862.000000000000000,1121758.000000000000000,1219412.000000000000000
35,安徽省,340000,阜阳市,341200,界首市,341282,0,县级市,地级市,省,115.3860016,33.2244987,341282,663.2449951,640878.000000000000000, ,36.828260869600001,0.000000000000000,135750.000000000000000,66509.000000000000000,595672.000000000000000,0.000000000000000,663.245255666534380,0.184207948645603,0.808305835621536,0.090250360636983,0.000000000000000,966.276420807011850,650870.000000000000000,2,2906.000000000000000,0.000000000000000,0.000000000000000,0.301352358776654,0.003943339217415,0.000000000000000,0.000000000000000,0.090250360636983,3,6,640878.000000000000000,4.000000000000000,2,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,4,4.000000000000000,0.021499747612088,0.162708201033515,0.000000000000000,15844.000000000000000,119906.000000000000000,0.0000000,1.000000000000000,0.003601384130427,0.301352358776654,202071.652989727910000,663245255.666534420000000,界首,2654.000000000000000,561956.000000000000000,640878.000000000000000
36,安徽省,340000,阜阳市,341200,临泉县,341221,0,县,地级市,省,115.2369995,32.9065018,341221,1836.7800293,1690872.000000000000000, ,38.075108139999998,0.000000000000000,359656.000000000000000,155664.000000000000000,1680663.000000000000000,0.000000000000000,1836.777076128115400,0.176227090254193,0.823504543752594,0.076273477370956,0.000000000000000,920.563144758967610,1658442.000000000000000,3,171.000000000000000,0.000000000000000,0.000000000000000,0.075552943975348,0.000083787931895,0.000000000000000,0.000000000000000,0.076273477370956,3,6,1690872.000000000000000,4.000000000000000,2,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,4,4.000000000000000,0.008503250117532,0.167723840136661,0.000000000000000,17354.000000000000000,342302.000000000000000,0.0000000,1.000000000000000,0.000229804327828,0.075552943975348,307096.606627868310000,1836777076.128115400000000,临泉,469.000000000000000,1543218.000000000000000,1690872.000000000000000
37,安徽省,340000,阜阳市,341200,太和县,341222,0,县,地级市,省,115.6360016,33.3330002,341222,1860.5699463,1371482.000000000000000, ,34.013508297999998,0.000000000000000,358127.000000000000000,51358.000000000000000,1704706.000000000000000,0.000000000000000,1860.572361547217300,0.173234175174581,0.824605064195548,0.024843032691241,0.000000000000000,737.130040574633310,1379982.000000000000000,3,0.000000000000000,0.000000000000000,0.000000000000000,0.092660140261926,0.000000000000000,0.000000000000000,0.000000000000000,0.024843032691241,3,6,1371482.000000000000000,4.000000000000000,2,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,4,4.000000000000000,0.010652542270464,0.162581632904116,0.000000000000000,22022.000000000000000,336105.000000000000000,0.0000000,1.000000000000000,0.002200454762889,0.092660140261926,225562.193864726900000,1860572361.547217400000000,太和,4549.000000000000000,1361145.000000000000000,1371482.000000000000000
38,安徽省,340000,阜阳市,341200,颍东区,341203,0,市辖区,地级市,省,116.0159988,32.9235001,341203,677.4429932,547576.000000000000000, ,28.305793991400002,0.000000000000000,144818.000000000000000,32005.000000000000000,598558.000000000000000,0.000000000000000,677.443138925915040,0.192394343605581,0.795199308924784,0.042519444869399,0.000000000000000,808.298270888438540,538187.000000000000000,1,3124.000000000000000,0.000000000000000,0.000000000000000,0.234465265940890,0.004150312319075,0.000000000000000,0.000000000000000,0.042519444869399,3,6,547576.000000000000000,4.000000000000000,2,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,4,4.000000000000000,0.027560252579774,0.164834091025807,0.000000000000000,20745.000000000000000,124073.000000000000000,0.0000000,1.000000000000000,0.008194342632540,0.234465265940890,145415.411653155720000,677443138.925915000000000,颍东,6168.000000000000000,519562.000000000000000,547576.000000000000000
39,安徽省,340000,阜阳市,341200,颍泉区,341204,0,市辖区,地级市,省,115.7249985,33.0363007,341204,652.0729980,589081.000000000000000, ,31.687430478300001,0.000000000000000,133548.000000000000000,35694.000000000000000,581799.000000000000000,0.000000000000000,652.073291136018270,0.184324761736814,0.803006874335194,0.049265343138301,0.000000000000000,903.397321717733920,598004.000000000000000,1,827.000000000000000,0.000000000000000,0.000000000000000,0.654558799601135,0.001141436621712,0.000000000000000,0.000000000000000,0.049265343138301,3,6,589081.000000000000000,4.000000000000000,2,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,4,4.000000000000000,0.012845647688356,0.171479114048458,0.000000000000000,9307.000000000000000,124241.000000000000000,0.0000000,1.000000000000000,0.011575851204710,0.654558799601135,156444.171141980130000,652073291.136018280000000,颍泉,8387.000000000000000,557687.000000000000000,589081.000000000000000
40,安徽省,340000,阜阳市,341200,颍上县,341226,0,县,地级市,省,116.2529984,32.6585999,341226,2003.3199463,1309243.000000000000000, ,25.109380659199999,0.000000000000000,350687.000000000000000,106164.000000000000000,1784876.000000000000000,0.000000000000000,2003.323535266602400,0.157547625173228,0.801863128740701,0.047694628198053,0.000000000000000,653.536646717481970,1198830.000000000000000,3,237.000000000000000,0.000000000000000,0.000000000000000,0.069651974293457,0.000106473257252,0.000000000000000,0.000000000000000,0.047694628198053,3,6,1309243.000000000000000,4.000000000000000,2,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,4,4.000000000000000,0.005618373650624,0.151929251522604,0.000000000000000,12506.000000000000000,338181.000000000000000,0.0000000,1.000000000000000,0.039506070983122,0.069651974293457,261388.517515134010000,2003323535.266602500000000,颍上,87937.000000000000000,1196535.000000000000000,1309243.000000000000000
41,安徽省,340000,阜阳市,341200,颍州区,341202,0,市辖区,地级市,省,115.7139969,32.8641014,341202,613.5100098,635419.000000000000000, ,31.643529411799999,0.000000000000000,126114.000000000000000,46878.000000000000000,551380.000000000000000,0.000000000000000,613.509538850815940,0.185005294442320,0.808857218465883,0.068768560135013,0.000000000000000,1035.710892871568100,828527.000000000000000,1,1500.000000000000000,0.000000000000000,0.000000000000000,1.326234965294831,0.002200453095322,0.000000000000000,0.000000000000000,0.068768560135013,3,6,635419.000000000000000,4.000000000000000,1,3.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,4,4.000000000000000,0.027471923410734,0.154622905070839,0.002910465960746,18727.000000000000000,105403.000000000000000,1984.0000000,1.000000000000000,0.003941744978087,1.326234965294831,208333.247986509840000,613509538.850815890000000,颍州,2687.000000000000000,738052.000000000000000,635419.000000000000000
42,安徽省,340000,合肥市,340100,包河区,340111,0,市辖区,地级市,省,117.3219986,31.7411003,340111,314.9370117,779511.000000000000000, ,12.149882904000000,0.000000000000000,67550.000000000000000,84395.000000000000000,195325.000000000000000,0.000000000000000,314.937215531226170,0.193038600538612,0.558183044414573,0.241176797815783,0.000000000000000,2475.133029763206200,1217469.000000000000000,1,0.000000000000000,0.000000000000000,0.000000000000000,5.643181221472202,0.000000000000000,0.000000000000000,0.000000000000000,0.241176797815783,3,6,779511.000000000000000,4.000000000000000,1,3.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,5,4.000000000000000,0.074600631636721,0.109916264878115,0.008521704023777,26105.000000000000000,38463.000000000000000,2982.0000000,2.000000000000000,0.248849760694335,5.643181221472202,87461.043707543329000,314937215.531226160000000,包河,87080.000000000000000,817686.000000000000000,779511.000000000000000
43,安徽省,340000,合肥市,340100,巢湖市,340181,0,县级市,地级市,省,117.7180023,31.6464996,340181,2069.6201172,778864.000000000000000, ,38.934438040300002,0.000000000000000,188185.000000000000000,58812.000000000000000,1209780.000000000000000,0.000000000000000,2069.616933390526800,0.081834583358302,0.526087851078497,0.025575128285828,0.000000000000000,376.331865704143520,727162.000000000000000,2,132791.000000000000000,0.000000000000000,0.000000000000000,0.342739168869342,0.057745814803158,0.000000000000000,0.000000000000000,0.025575128285828,3,6,778864.000000000000000,4.000000000000000,2,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.008104965670123,0.072508089167557,0.001221528520623,18638.000000000000000,166738.000000000000000,2809.0000000,1.000000000000000,0.231920387714571,0.342739168869342,262233.556502718420000,2069616933.390527000000000,巢湖,533319.000000000000000,780711.000000000000000,778864.000000000000000
44,安徽省,340000,合肥市,340100,肥东县,340122,0,县,地级市,省,117.5680008,32.0018997,340122,2194.5100098,1006886.000000000000000, ,46.843243243200000,0.000000000000000,317016.000000000000000,77423.000000000000000,1945068.000000000000000,0.000000000000000,2194.512893282016600,0.130012804102211,0.797700257556338,0.031752281689270,0.000000000000000,458.820418006448730,884792.000000000000000,3,41881.000000000000000,0.000000000000000,0.000000000000000,0.047663108383086,0.017175998210200,0.000000000000000,0.000000000000000,0.031752281689270,3,6,1006886.000000000000000,4.000000000000000,2,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.004051929569895,0.124397108596080,0.001563765936236,9880.000000000000000,303323.000000000000000,3813.0000000,1.000000000000000,0.042199123990275,0.047663108383086,273958.565842539130000,2194512893.282016800000000,肥东,102896.000000000000000,861960.000000000000000,1006886.000000000000000
45,安徽省,340000,合肥市,340100,肥西县,340123,0,县,地级市,省,116.9980011,31.6877003,340123,1699.7700195,831655.000000000000000, ,37.591266375499998,0.000000000000000,211841.000000000000000,101799.000000000000000,1410232.000000000000000,0.000000000000000,1699.768546942348400,0.112166291797862,0.746694426549548,0.053900880088040,0.000000000000000,489.275013939443230,967508.000000000000000,3,83728.000000000000000,0.000000000000000,0.000000000000000,0.114728868007660,0.044332585664019,0.000000000000000,0.000000000000000,0.053900880088040,3,6,831655.000000000000000,4.000000000000000,2,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.006254787340544,0.105679590730479,0.000231913726840,11813.000000000000000,199590.000000000000000,438.0000000,1.000000000000000,0.074800119156745,0.114728868007660,287342.115935554960000,1699768546.942348500000000,肥西,141270.000000000000000,745030.000000000000000,831655.000000000000000
46,安徽省,340000,合肥市,340100,庐江县,340124,0,县,地级市,省,117.3209991,31.2693005,340124,2354.6899414,1145874.000000000000000, ,36.453936882400001,0.000000000000000,159730.000000000000000,167238.000000000000000,1870835.000000000000000,272.000000000000000,2354.688812187420400,0.061051350104357,0.715062934780467,0.063921027288251,0.000103962732288,486.634770824930740,888238.000000000000000,3,267269.000000000000000,0.000000000000000,0.000000000000000,0.148104593675149,0.102154468734998,0.000000000000000,0.000000000000000,0.063921027288251,3,6,1145874.000000000000000,4.000000000000000,2,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.002511540859799,0.057006358943307,0.001533450301250,6571.000000000000000,149147.000000000000000,4012.0000000,1.000000000000000,0.073026175113870,0.148104593675149,223600.880904220480000,2354688812.187420400000000,庐江,191060.000000000000000,973850.000000000000000,1145874.000000000000000
